"customer_key","product_key","sales_territory_key","order_date","order_year","order_quarter","order_month","order_month_name","gender","occupation","annual_income","product_name","product_sku","category_name","subcategory_name","country","region","continent","order_quantity","unit_cost","unit_price","revenue","total_price","profit"
"29476","346","8","2020-01-21 00:00:00.000","2020","1","1","January","F","Manual","20000","Mountain-100 Silver, 44","BK-M82S-44","Bikes","Mountain Bikes","Germany","Germany","Europe","1","1912.15","3399.99","3399.99","1912.15","1487.84"
"29148","311","4","2020-01-21 00:00:00.000","2020","1","1","January","F","Skilled Manual","40000","Road-150 Red, 44","BK-R93R-44","Bikes","Road Bikes","United States","Southwest","North America","1","2171.29","3578.27","3578.27","2171.29","1406.98"
"11460","345","9","2020-01-21 00:00:00.000","2020","1","1","January","M","Professional","90000","Mountain-100 Silver, 42","BK-M82S-42","Bikes","Mountain Bikes","Australia","Australia","Pacific","1","1912.15","3399.99","3399.99","1912.15","1487.84"
"18907","314","9","2020-01-21 00:00:00.000","2020","1","1","January","F","Skilled Manual","30000","Road-150 Red, 56","BK-R93R-56","Bikes","Road Bikes","Australia","Australia","Pacific","1","2171.29","3578.27","3578.27","2171.29","1406.98"
"19094","314","9","2020-01-21 00:00:00.000","2020","1","1","January","M","Professional","90000","Road-150 Red, 56","BK-R93R-56","Bikes","Road Bikes","Australia","Australia","Pacific","1","2171.29","3578.27","3578.27","2171.29","1406.98"
"14847","313","10","2020-01-21 00:00:00.000","2020","1","1","January","F","Manual","20000","Road-150 Red, 52","BK-R93R-52","Bikes","Road Bikes","United Kingdom","United Kingdom","Europe","1","2171.29","3578.27","3578.27","2171.29","1406.98"
"11464","349","9","2020-01-22 00:00:00.000","2020","1","1","January","M","Professional","90000","Mountain-100 Black, 42","BK-M82B-42","Bikes","Mountain Bikes","Australia","Australia","Pacific","1","1898.09","3374.99","3374.99","1898.09","1476.9"
"29156","312","4","2020-01-22 00:00:00.000","2020","1","1","January","F","Professional","60000","Road-150 Red, 48","BK-R93R-48","Bikes","Road Bikes","United States","Southwest","North America","1","2171.29","3578.27","3578.27","2171.29","1406.98"
"18724","311","9","2020-01-22 00:00:00.000","2020","1","1","January","F","Professional","80000","Road-150 Red, 44","BK-R93R-44","Bikes","Road Bikes","Australia","Australia","Pacific","1","2171.29","3578.27","3578.27","2171.29","1406.98"
"18729","314","9","2020-01-22 00:00:00.000","2020","1","1","January","M","Skilled Manual","60000","Road-150 Red, 56","BK-R93R-56","Bikes","Road Bikes","Australia","Australia","Pacific","1","2171.29","3578.27","3578.27","2171.29","1406.98"
"19884","344","6","2020-01-22 00:00:00.000","2020","1","1","January","M","Professional","60000","Mountain-100 Silver, 38","BK-M82S-38","Bikes","Mountain Bikes","Canada","Canada","North America","1","1912.15","3399.99","3399.99","1912.15","1487.84"
"29201","314","4","2020-01-22 00:00:00.000","2020","1","1","January","F","Professional","70000","Road-150 Red, 56","BK-R93R-56","Bikes","Road Bikes","United States","Southwest","North America","1","2171.29","3578.27","3578.27","2171.29","1406.98"
"29239","311","4","2020-01-22 00:00:00.000","2020","1","1","January","F","Professional","150000","Road-150 Red, 44","BK-R93R-44","Bikes","Road Bikes","United States","Southwest","North America","1","2171.29","3578.27","3578.27","2171.29","1406.98"
"12474","313","7","2020-01-22 00:00:00.000","2020","1","1","January","F","Skilled Manual","30000","Road-150 Red, 52","BK-R93R-52","Bikes","Road Bikes","France","France","Europe","1","2171.29","3578.27","3578.27","2171.29","1406.98"
"28420","344","7","2020-01-22 00:00:00.000","2020","1","1","January","F","Skilled Manual","40000","Mountain-100 Silver, 38","BK-M82S-38","Bikes","Mountain Bikes","France","France","Europe","1","1912.15","3399.99","3399.99","1912.15","1487.84"
"29208","312","1","2020-01-23 00:00:00.000","2020","1","1","January","F","Professional","60000","Road-150 Red, 48","BK-R93R-48","Bikes","Road Bikes","United States","Northwest","North America","1","2171.29","3578.27","3578.27","2171.29","1406.98"
"12464","310","7","2020-01-23 00:00:00.000","2020","1","1","January","M","Manual","10000","Road-150 Red, 62","BK-R93R-62","Bikes","Road Bikes","France","France","Europe","1","2171.29","3578.27","3578.27","2171.29","1406.98"
"29261","313","4","2020-01-23 00:00:00.000","2020","1","1","January","M","Management","130000","Road-150 Red, 52","BK-R93R-52","Bikes","Road Bikes","United States","Southwest","North America","1","2171.29","3578.27","3578.27","2171.29","1406.98"
"29144","314","1","2020-01-24 00:00:00.000","2020","1","1","January","M","Skilled Manual","60000","Road-150 Red, 56","BK-R93R-56","Bikes","Road Bikes","United States","Northwest","North America","1","2171.29","3578.27","3578.27","2171.29","1406.98"
"22893","313","6","2020-01-24 00:00:00.000","2020","1","1","January","F","Professional","70000","Road-150 Red, 52","BK-R93R-52","Bikes","Road Bikes","Canada","Canada","North America","1","2171.29","3578.27","3578.27","2171.29","1406.98"
"14728","330","1","2020-01-24 00:00:00.000","2020","1","1","January","F","Skilled Manual","60000","Road-650 Red, 52","BK-R50R-52","Bikes","Road Bikes","United States","Northwest","North America","1","413.15","699.1","699.1","413.15","285.95"
"22903","314","6","2020-01-24 00:00:00.000","2020","1","1","January","F","Professional","80000","Road-150 Red, 56","BK-R93R-56","Bikes","Road Bikes","Canada","Canada","North America","1","2171.29","3578.27","3578.27","2171.29","1406.98"
"29207","312","1","2020-01-24 00:00:00.000","2020","1","1","January","F","Professional","60000","Road-150 Red, 48","BK-R93R-48","Bikes","Road Bikes","United States","Northwest","North America","1","2171.29","3578.27","3578.27","2171.29","1406.98"
"18930","312","9","2020-01-24 00:00:00.000","2020","1","1","January","F","Skilled Manual","80000","Road-150 Red, 48","BK-R93R-48","Bikes","Road Bikes","Australia","Australia","Pacific","1","2171.29","3578.27","3578.27","2171.29","1406.98"
"18723","311","9","2020-01-24 00:00:00.000","2020","1","1","January","F","Professional","60000","Road-150 Red, 44","BK-R93R-44","Bikes","Road Bikes","Australia","Australia","Pacific","1","2171.29","3578.27","3578.27","2171.29","1406.98"
"25982","345","1","2020-01-24 00:00:00.000","2020","1","1","January","F","Professional","70000","Mountain-100 Silver, 42","BK-M82S-42","Bikes","Mountain Bikes","United States","Northwest","North America","1","1912.15","3399.99","3399.99","1912.15","1487.84"
"18768","314","9","2020-01-25 00:00:00.000","2020","1","1","January","M","Management","40000","Road-150 Red, 56","BK-R93R-56","Bikes","Road Bikes","Australia","Australia","Pacific","1","2171.29","3578.27","3578.27","2171.29","1406.98"
"14662","342","4","2020-01-25 00:00:00.000","2020","1","1","January","M","Professional","60000","Road-650 Black, 52","BK-R50B-52","Bikes","Road Bikes","United States","Southwest","North America","1","413.15","699.1","699.1","413.15","285.95"
"14653","338","4","2020-01-25 00:00:00.000","2020","1","1","January","M","Skilled Manual","60000","Road-650 Black, 44","BK-R50B-44","Bikes","Road Bikes","United States","Southwest","North America","1","413.15","699.1","699.1","413.15","285.95"
"14726","322","1","2020-01-25 00:00:00.000","2020","1","1","January","M","Skilled Manual","60000","Road-650 Red, 60","BK-R50R-60","Bikes","Road Bikes","United States","Northwest","North America","1","413.15","699.1","699.1","413.15","285.95"
"18736","310","9","2020-01-26 00:00:00.000","2020","1","1","January","F","Professional","90000","Road-150 Red, 62","BK-R93R-62","Bikes","Road Bikes","Australia","Australia","Pacific","1","2171.29","3578.27","3578.27","2171.29","1406.98"
"11472","344","9","2020-01-26 00:00:00.000","2020","1","1","January","M","Professional","60000","Mountain-100 Silver, 38","BK-M82S-38","Bikes","Mountain Bikes","Australia","Australia","Pacific","1","1912.15","3399.99","3399.99","1912.15","1487.84"
"18908","314","9","2020-01-26 00:00:00.000","2020","1","1","January","F","Skilled Manual","80000","Road-150 Red, 56","BK-R93R-56","Bikes","Road Bikes","Australia","Australia","Pacific","1","2171.29","3578.27","3578.27","2171.29","1406.98"
"11387","349","10","2020-01-26 00:00:00.000","2020","1","1","January","F","Clerical","40000","Mountain-100 Black, 42","BK-M82B-42","Bikes","Mountain Bikes","United Kingdom","United Kingdom","Europe","1","1898.09","3374.99","3374.99","1898.09","1476.9"
"18731","312","9","2020-01-27 00:00:00.000","2020","1","1","January","M","Professional","90000","Road-150 Red, 48","BK-R93R-48","Bikes","Road Bikes","Australia","Australia","Pacific","1","2171.29","3578.27","3578.27","2171.29","1406.98"
"18009","328","7","2020-01-27 00:00:00.000","2020","1","1","January","F","Clerical","30000","Road-650 Red, 48","BK-R50R-48","Bikes","Road Bikes","France","France","Europe","1","413.15","699.1","699.1","413.15","285.95"
"29147","314","1","2020-01-27 00:00:00.000","2020","1","1","January","F","Skilled Manual","40000","Road-150 Red, 56","BK-R93R-56","Bikes","Road Bikes","United States","Northwest","North America","1","2171.29","3578.27","3578.27","2171.29","1406.98"
"18737","314","9","2020-01-27 00:00:00.000","2020","1","1","January","NA","Professional","100000","Road-150 Red, 56","BK-R93R-56","Bikes","Road Bikes","Australia","Australia","Pacific","1","2171.29","3578.27","3578.27","2171.29","1406.98"
"11459","346","9","2020-01-27 00:00:00.000","2020","1","1","January","F","Professional","80000","Mountain-100 Silver, 44","BK-M82S-44","Bikes","Mountain Bikes","Australia","Australia","Pacific","1","1912.15","3399.99","3399.99","1912.15","1487.84"
"29223","311","1","2020-01-28 00:00:00.000","2020","1","1","January","M","Professional","70000","Road-150 Red, 44","BK-R93R-44","Bikes","Road Bikes","United States","Northwest","North America","1","2171.29","3578.27","3578.27","2171.29","1406.98"
"29155","310","1","2020-01-28 00:00:00.000","2020","1","1","January","F","Skilled Manual","60000","Road-150 Red, 62","BK-R93R-62","Bikes","Road Bikes","United States","Northwest","North America","1","2171.29","3578.27","3578.27","2171.29","1406.98"
"29203","311","4","2020-01-28 00:00:00.000","2020","1","1","January","F","Professional","70000","Road-150 Red, 44","BK-R93R-44","Bikes","Road Bikes","United States","Southwest","North America","1","2171.29","3578.27","3578.27","2171.29","1406.98"
"11756","350","9","2020-01-28 00:00:00.000","2020","1","1","January","F","Professional","60000","Mountain-100 Black, 44","BK-M82B-44","Bikes","Mountain Bikes","Australia","Australia","Pacific","1","1898.09","3374.99","3374.99","1898.09","1476.9"
"25715","334","9","2020-01-28 00:00:00.000","2020","1","1","January","F","Clerical","20000","Road-650 Black, 60","BK-R50B-60","Bikes","Road Bikes","Australia","Australia","Pacific","1","413.15","699.1","699.1","413.15","285.95"
"18928","310","9","2020-01-29 00:00:00.000","2020","1","1","January","F","Skilled Manual","80000","Road-150 Red, 62","BK-R93R-62","Bikes","Road Bikes","Australia","Australia","Pacific","1","2171.29","3578.27","3578.27","2171.29","1406.98"
"18709","310","9","2020-01-29 00:00:00.000","2020","1","1","January","M","Management","130000","Road-150 Red, 62","BK-R93R-62","Bikes","Road Bikes","Australia","Australia","Pacific","1","2171.29","3578.27","3578.27","2171.29","1406.98"
"25716","334","9","2020-01-29 00:00:00.000","2020","1","1","January","M","Clerical","20000","Road-650 Black, 60","BK-R50B-60","Bikes","Road Bikes","Australia","Australia","Pacific","1","413.15","699.1","699.1","413.15","285.95"
"11451","344","9","2020-01-29 00:00:00.000","2020","1","1","January","M","Professional","70000","Mountain-100 Silver, 38","BK-M82S-38","Bikes","Mountain Bikes","Australia","Australia","Pacific","1","1912.15","3399.99","3399.99","1912.15","1487.84"
"29252","314","4","2020-01-30 00:00:00.000","2020","1","1","January","M","Management","130000","Road-150 Red, 56","BK-R93R-56","Bikes","Road Bikes","United States","Southwest","North America","1","2171.29","3578.27","3578.27","2171.29","1406.98"
"25712","340","9","2020-01-30 00:00:00.000","2020","1","1","January","M","Clerical","20000","Road-650 Black, 48","BK-R50B-48","Bikes","Road Bikes","Australia","Australia","Pacific","1","413.15","699.1","699.1","413.15","285.95"
"29237","314","4","2020-01-30 00:00:00.000","2020","1","1","January","F","Professional","120000","Road-150 Red, 56","BK-R93R-56","Bikes","Road Bikes","United States","Southwest","North America","1","2171.29","3578.27","3578.27","2171.29","1406.98"
"14664","336","4","2020-01-30 00:00:00.000","2020","1","1","January","F","Management","80000","Road-650 Black, 62","BK-R50B-62","Bikes","Road Bikes","United States","Southwest","North America","1","413.15","699.1","699.1","413.15","285.95"
"29258","314","1","2020-01-30 00:00:00.000","2020","1","1","January","F","Professional","90000","Road-150 Red, 56","BK-R93R-56","Bikes","Road Bikes","United States","Northwest","North America","1","2171.29","3578.27","3578.27","2171.29","1406.98"
"14147","310","8","2020-01-30 00:00:00.000","2020","1","1","January","M","Clerical","30000","Road-150 Red, 62","BK-R93R-62","Bikes","Road Bikes","Germany","Germany","Europe","1","2171.29","3578.27","3578.27","2171.29","1406.98"
"19422","334","8","2020-01-30 00:00:00.000","2020","1","1","January","F","Manual","20000","Road-650 Black, 60","BK-R50B-60","Bikes","Road Bikes","Germany","Germany","Europe","1","413.15","699.1","699.1","413.15","285.95"
"14928","310","10","2020-01-30 00:00:00.000","2020","1","1","January","M","Clerical","30000","Road-150 Red, 62","BK-R93R-62","Bikes","Road Bikes","United Kingdom","United Kingdom","Europe","1","2171.29","3578.27","3578.27","2171.29","1406.98"
"18718","314","9","2020-01-30 00:00:00.000","2020","1","1","January","F","Professional","70000","Road-150 Red, 56","BK-R93R-56","Bikes","Road Bikes","Australia","Australia","Pacific","1","2171.29","3578.27","3578.27","2171.29","1406.98"
"22877","312","6","2020-01-30 00:00:00.000","2020","1","1","January","M","Skilled Manual","60000","Road-150 Red, 48","BK-R93R-48","Bikes","Road Bikes","Canada","Canada","North America","1","2171.29","3578.27","3578.27","2171.29","1406.98"
"29265","313","4","2020-01-31 00:00:00.000","2020","1","1","January","F","Management","90000","Road-150 Red, 52","BK-R93R-52","Bikes","Road Bikes","United States","Southwest","North America","1","2171.29","3578.27","3578.27","2171.29","1406.98"
"29225","314","1","2020-01-31 00:00:00.000","2020","1","1","January","M","Professional","80000","Road-150 Red, 56","BK-R93R-56","Bikes","Road Bikes","United States","Northwest","North America","1","2171.29","3578.27","3578.27","2171.29","1406.98"
"11454","349","9","2020-01-31 00:00:00.000","2020","1","1","January","F","Professional","80000","Mountain-100 Black, 42","BK-M82B-42","Bikes","Mountain Bikes","Australia","Australia","Pacific","1","1898.09","3374.99","3374.99","1898.09","1476.9"
"29175","312","1","2020-01-31 00:00:00.000","2020","1","1","January","M","Professional","80000","Road-150 Red, 48","BK-R93R-48","Bikes","Road Bikes","United States","Northwest","North America","1","2171.29","3578.27","3578.27","2171.29","1406.98"
"14722","340","1","2020-01-31 00:00:00.000","2020","1","1","January","F","Clerical","40000","Road-650 Black, 48","BK-R50B-48","Bikes","Road Bikes","United States","Northwest","North America","1","413.15","699.1","699.1","413.15","285.95"
"11461","350","9","2020-01-31 00:00:00.000","2020","1","1","January","M","Professional","90000","Mountain-100 Black, 44","BK-M82B-44","Bikes","Mountain Bikes","Australia","Australia","Pacific","1","1898.09","3374.99","3374.99","1898.09","1476.9"
"29150","310","1","2020-01-31 00:00:00.000","2020","1","1","January","M","Skilled Manual","60000","Road-150 Red, 62","BK-R93R-62","Bikes","Road Bikes","United States","Northwest","North America","1","2171.29","3578.27","3578.27","2171.29","1406.98"
"15048","313","10","2020-02-01 00:00:00.000","2020","1","2","February","F","Clerical","30000","Road-150 Red, 52","BK-R93R-52","Bikes","Road Bikes","United Kingdom","United Kingdom","Europe","1","2171.29","3578.27","3578.27","2171.29","1406.98"
